ID,Source,Severity,Start_Lat,Start_Lng,End_Lat,End_Lng,Street,City,County,State,Zipcode,Country,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-3933406,Source1,2,36.057628,-78.795227,36.05781,-78.795771, Redwood Rd,Durham,Durham,NC,27704-8627,US,2022-06-23 00:51:00,72.0,72.0,97.0,29.42,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3934856,Source1,2,36.02578,-78.953838,36.027757,-78.957068,I-85 S,Durham,Durham,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3936608,Source1,2,35.909473,-78.93064100000002,35.963348,-79.018662,I-40 W,Durham,Durham,NC,27713,US,2022-09-15 14:51:00,82.0,82.0,47.0,29.72,10.0,NE,12.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3937370,Source1,2,36.01372,-78.878248,36.01413,-78.884407,I-85,Durham,Durham,NC,27704,US,2022-12-18 04:51:00,30.0,30.0,88.0,29.55,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3937799,Source1,2,35.908909,-78.935673,35.906325,-78.948959,I-40,Durham,Durham,NC,27713,US,2022-10-14 17:51:00,70.0,70.0,36.0,29.53,10.0,SSE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3937800,Source1,2,35.908881,-78.935857,35.905187,-78.954645,I-40 W,Durham,Durham,NC,27713,US,2022-09-16 17:51:00,82.0,82.0,47.0,29.72,10.0,ENE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3939506,Source1,2,35.907701,-78.941149,35.90596400000001,-78.88858499999998,I-40 E,Durham,Durham,NC,27713,US,2022-04-15 15:51:00,74.0,74.0,21.0,29.74,10.0,VAR,3.0,0.0,Mostly Cloudy,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3941572,Source1,2,36.0037744,-78.92083526,35.99398439999999,-78.91131526,NC-147,Durham,Durham,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3942001,Source1,2,35.91202139837307,-78.86510968170705,35.90632139837308,-78.87030968170706,I-885,Durham,Durham,NC,27709,US,2022-04-13 16:51:00,82.0,82.0,45.0,29.55,10.0,SW,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3942127,Source1,2,36.048393,-78.81217600000002,36.05047800000001,-78.815211, Intermere Rd,Durham,Durham,NC,27704-9461,US,2022-11-15 11:51:00,47.0,43.0,80.0,29.78,4.0,ENE,8.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3942204,Source1,2,35.90366599999999,-78.96472,35.904986,-78.954784,I-40 E,Durham,Durham,NC,27713,US,2022-09-01 17:51:00,88.0,88.0,35.0,29.59,10.0,VAR,3.0,0.0,Mostly Cloudy,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3942915,Source1,2,35.96259699999999,-78.865376,35.954374,-78.864272,Durham Fwy S,Durham,Durham,NC,27703,US,2023-01-13 16:51:00,52.0,52.0,43.0,29.31,10.0,VAR,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3943433,Source1,2,36.014057,-78.883423,36.017636,-78.897524,I-85,Durham,Durham,NC,27704,US,2022-05-26 16:51:00,81.0,81.0,62.0,29.67,10.0,SSE,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3943563,Source1,2,36.117529,-78.929211,36.118672,-78.930429, Guess Rd,Durham,Durham,NC,27712-9232,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-3946472,Source1,2,35.962174,-78.844974,35.959608,-78.84346, S Miami Blvd,Durham,Durham,NC,27703-5121,US,2022-01-28 15:51:00,45.0,45.0,39.0,29.48,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3947163,Source1,2,36.045279,-79.021288,36.045566,-79.021884, US Highway 70 W,Durham,Orange,NC,27705-9017,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3948050,Source1,2,35.907994,-78.90792900000002,35.89058499999999,-78.848562,I-40,Durham,Durham,NC,27713,US,2022-02-17 16:51:00,74.0,74.0,45.0,29.58,10.0,S,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3953066,Source1,2,35.95776400000001,-79.008263,35.963348,-79.018662,I-40 W,Durham,Orange,NC,27707,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3954600,Source1,2,35.90417700000001,-78.88349699999998,35.8395,-78.78049399999998,I-40 E,Durham,Durham,NC,27713,US,2022-04-20 15:51:00,65.0,65.0,28.0,29.97,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3956749,Source1,2,36.02578,-78.953838,36.040106,-79.02717,I-85 S,Durham,Durham,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3957033,Source1,2,36.02474,-78.950733,36.038699,-79.01308399999998,I-85 S,Durham,Durham,NC,27705,US,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3958231,Source1,2,36.042565,-78.820938,36.033779,-78.83789,I-85 S,Durham,Durham,NC,27704,US,2022-08-20 10:51:00,75.0,75.0,84.0,29.75,10.0,ENE,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3961704,Source1,2,35.948714,-78.837101,35.938151,-78.81766999999998, E US Highway 70,Durham,Durham,NC,27703,US,2022-03-18 15:51:00,74.0,74.0,46.0,29.59,10.0,SSW,13.0,0.0,Cloudy,False,False,True,False,True,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3963119,Source1,2,35.901349,-78.876375,35.906904,-78.894212,I-40,Durham,Durham,NC,27709,US,2022-04-22 17:51:00,81.0,81.0,39.0,29.88,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3964018,Source1,2,35.895558,-78.86251899999998,35.907274,-78.898167,I-40 W,Durham,Durham,NC,27709,US,2022-03-04 07:51:00,42.0,35.0,40.0,30.06,10.0,NE,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3967038,Source1,2,35.92922,-78.805302,35.927278,-78.802653, E US 70 Hwy,Durham,Durham,NC,27703-9408,US,2023-02-17 10:51:00,66.0,66.0,87.0,29.36,6.0,SW,17.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3967172,Source1,4,36.037446,-78.830478,36.033005,-78.841002, Intercross Rd,Durham,Durham,NC,27704-3618,US,2022-03-13 01:51:00,27.0,19.0,43.0,29.82,10.0,WNW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3967578,Source1,2,35.90631366,-78.8703239,35.89694366,-78.86655390000001,5A,Durham,Durham,NC,27709,US,2022-12-29 19:51:00,49.0,49.0,56.0,29.92,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3968596,Source1,2,35.914772,-78.785422,35.912484,-78.782096, Glenwood Ave,Durham,Wake,NC,27703-8135,US,2022-07-14 17:51:00,89.0,89.0,45.0,29.61,10.0,SW,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3968597,Source1,2,35.918806,-78.791071,35.915723,-78.786777, Glenwood Ave,Durham,Wake,NC,27703-8137,US,2022-06-02 17:51:00,90.0,90.0,48.0,29.3,10.0,WSW,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3969339,Source1,2,35.890827,-78.848493,35.908259,-78.90894499999997, S Miami Blvd,Durham,Durham,NC,27703-8432,US,2023-02-13 15:51:00,66.0,66.0,19.0,29.39,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3972506,Source1,2,35.885175,-78.842675,35.873542,-78.831684,I-40 E,Durham,Durham,NC,27703,US,2023-01-18 17:51:00,59.0,59.0,67.0,29.6,10.0,WSW,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-3973251,Source1,2,36.050563,-78.807426,36.057161,-78.796523,I-85 N,Durham,Durham,NC,27704,US,2022-07-25 20:51:00,80.0,80.0,71.0,29.61,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-3975129,Source1,2,35.906745,-78.93677199999998,35.907421,-78.936399,Fayetteville Rd,Durham,Durham,NC,27713,US,2022-12-30 15:51:00,70.0,70.0,47.0,29.79,10.0,SSE,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3977459,Source1,2,36.005301,-78.923644,35.99436400000001,-78.911681,Durham Fwy S,Durham,Durham,NC,27701,US,2022-09-21 13:51:00,91.0,91.0,35.0,29.55,10.0,S,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3978727,Source1,2,35.952046,-79.000878,35.950724,-78.99902900000002,I-40 E,Durham,Durham,NC,27707,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3979853,Source1,2,35.90523,-78.95353399999998,35.909440999999994,-78.92791,I-40 E,Durham,Durham,NC,27713,US,2022-06-22 17:51:00,95.0,95.0,33.0,29.42,10.0,WNW,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3980986,Source1,2,35.9566,-78.864289,35.953977,-78.864288,Durham Fwy S,Durham,Durham,NC,27703,US,2023-01-13 16:51:00,52.0,52.0,43.0,29.31,10.0,VAR,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3981680,Source1,2,35.904015,-78.966773,35.904167,-78.967809,I-40,Durham,Durham,NC,27713,US,2022-06-11 13:51:00,85.0,85.0,38.0,29.5,10.0,S,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3982288,Source1,4,35.938901,-78.99131700000002,35.947612,-78.99596,I-40 W,Durham,Durham,NC,27707,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3984734,Source1,2,35.900803,-78.875024,35.901349,-78.876375,I-40,Durham,Durham,NC,27709,US,2022-11-23 12:51:00,66.0,66.0,21.0,29.81,10.0,E,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3984958,Source1,2,35.881796,-78.839496,35.878685,-78.836554,I-40 E,Durham,Durham,NC,27703,US,2022-01-17 08:51:00,36.0,28.0,86.0,29.09,10.0,WSW,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3986162,Source1,2,35.980607,-78.81755600000002,35.980342,-78.816436, Wake Forest Rd,Durham,Durham,NC,27703-3607,US,2022-11-12 15:51:00,73.0,73.0,64.0,29.38,10.0,SW,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3986570,Source1,2,36.02418065053928,-78.85277152023863,36.01625065053928,-78.86522152023863,US-15,Durham,Durham,NC,27704,US,2022-02-11 08:51:00,47.0,47.0,61.0,29.67,10.0,WSW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3988032,Source1,4,35.90366599999999,-78.96472,35.904752,-78.955922,I-40 E,Durham,Durham,NC,27713,US,2022-08-26 16:51:00,88.0,88.0,46.0,29.55,10.0,VAR,5.0,0.0,Partly Cloudy,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3988523,Source1,2,35.89004,-78.847803,35.882131,-78.839821,I-40 E,Durham,Durham,NC,27703,US,2022-10-07 20:51:00,66.0,66.0,63.0,29.64,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3988867,Source1,2,35.975747,-78.786181,35.97578,-78.787367, Wake Forest Hwy,Durham,Durham,NC,27703-3706,US,2022-08-30 16:51:00,93.0,93.0,44.0,29.43,10.0,SSW,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3989411,Source1,2,35.951281,-78.864316,35.91200999999999,-78.86513000000002,Durham Fwy S,Durham,Durham,NC,27703,US,2023-02-21 13:51:00,75.0,75.0,36.0,29.29,10.0,W,18.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3992636,Source1,2,35.904125,-78.960105,35.903861,-78.965006,I-40 W,Durham,Durham,NC,27713,US,2022-09-15 16:51:00,83.0,83.0,46.0,29.71,10.0,NNE,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3993021,Source1,2,35.906398,-78.890689,35.898752,-78.870997,I-40 E,Durham,Durham,NC,27713,US,2022-07-12 15:51:00,92.0,92.0,50.0,29.47,10.0,WSW,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4000068,Source1,2,35.890652,-78.848669,35.835047,-78.771165,I-40 E,Durham,Durham,NC,27703,US,2022-04-06 15:51:00,80.0,80.0,45.0,29.32,10.0,VAR,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4000334,Source1,2,35.918167,-78.79019,35.91783,-78.789722, Glenwood Ave,Durham,Wake,NC,27703-8137,US,2022-04-06 14:51:00,78.0,78.0,48.0,29.33,10.0,WSW,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4000335,Source1,2,35.918864,-78.791149,35.918167,-78.79019, Glenwood Ave,Durham,Wake,NC,27703-8137,US,2022-02-08 06:51:00,34.0,34.0,100.0,29.67,2.0,NW,3.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-4003180,Source1,2,35.9203,-78.86116899999998,35.92398499999999,-78.860332,Durham Fwy N,Durham,Durham,NC,27709,US,2022-05-27 06:51:00,75.0,75.0,84.0,29.52,10.0,S,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4003905,Source1,2,35.9243381021694,-78.85929465256281,35.92455810216939,-78.86141465256281, TW Alexander Dr,Durham,Durham,NC,27703-7028,US,2022-01-31 17:51:00,45.0,45.0,39.0,29.75,10.0,NE,3.0,0.0,Fair,False,True,True,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-4004715,Source1,2,35.916846,-78.86281600000002,35.916446,-78.86297900000002,Durham Fwy S,Durham,Durham,NC,27709,US,2022-06-12 02:51:00,71.0,71.0,87.0,29.52,10.0,S,5.0,0.0,Partly Cloudy,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4004726,Source1,2,35.962174,-78.844974,35.964237,-78.846135, S Miami Blvd,Durham,Durham,NC,27703-5121,US,2022-04-11 15:51:00,81.0,81.0,30.0,29.63,10.0,SW,14.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4004797,Source1,2,35.95937100000001,-78.834149,35.961046,-78.833744, Callandale Ln,Durham,Durham,NC,27703-9810,US,2022-08-20 06:51:00,70.0,70.0,97.0,29.71,9.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4012141,Source1,2,35.908774,-78.91641800000002,35.84187100000001,-78.784841,I-40 E,Durham,Durham,NC,27713,US,2022-09-16 17:51:00,82.0,82.0,47.0,29.72,10.0,ENE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4014338,Source1,2,35.95885300000001,-78.843012,35.961318,-78.844461, S Miami Blvd,Durham,Durham,NC,27703-5416,US,2022-01-28 15:51:00,45.0,45.0,39.0,29.48,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4014772,Source1,2,36.01235747320169,-78.95471692047619,36.021347473201686,-78.94897692047617,US-501,Durham,Durham,NC,27705,US,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-4016570,Source1,2,35.901349,-78.876375,35.906105,-78.888506,I-40,Durham,Durham,NC,27709,US,2022-04-08 14:51:00,64.0,64.0,41.0,29.28,10.0,SSW,13.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4018093,Source1,2,36.04703307,-78.81324649,36.05990307,-78.79197649,US-15,Durham,Durham,NC,27704,US,2022-12-28 16:51:00,51.0,51.0,39.0,29.9,10.0,S,3.0,0.0,Partly Cloudy,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-4019432,Source1,2,35.92019000000001,-78.792958,35.917407,-78.789748, Glenwood Ave,Durham,Wake,NC,27703-8138,US,2022-03-24 10:51:00,69.0,69.0,93.0,29.45,10.0,SSW,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4020855,Source1,2,36.03996400000001,-79.02724,36.038856,-79.021218,I-85 N,Durham,Orange,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-4025940,Source1,4,36.027256,-78.849739,36.024189,-78.852783,I-85 S,Durham,Durham,NC,27704,US,2022-05-20 12:51:00,91.0,91.0,52.0,29.54,10.0,WSW,18.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4026295,Source1,2,35.907251,-78.899785,35.907126,-78.899218,I-40 E,Durham,Durham,NC,27713,US,2022-07-10 16:51:00,70.0,70.0,93.0,29.57,7.0,NE,12.0,0.03,Light Rain,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4027183,Source1,2,35.903866,-78.967083,35.90719199999999,-78.899168,I-40 E,Durham,Durham,NC,27713,US,2022-12-17 15:51:00,47.0,44.0,61.0,29.43,10.0,SSW,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4035199,Source1,2,35.89459776861241,-78.85993838272637,35.898307768612405,-78.86756838272639,I-40,Durham,Durham,NC,27709,US,2022-04-09 20:51:00,50.0,50.0,43.0,29.42,10.0,W,7.0,0.0,Cloudy,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-4041524,Source1,2,36.038182,-78.98614,36.038943,-79.019374,I-85 S,Durham,Orange,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4042728,Source1,2,36.072882,-78.82096,36.076187,-78.820987, Red Mill Rd,Durham,Durham,NC,27704-9488,US,2023-01-13 19:51:00,47.0,43.0,46.0,29.36,10.0,NW,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4046904,Source1,2,35.908774,-78.91641800000002,35.893381,-78.855674,I-40 E,Durham,Durham,NC,27713,US,2022-09-17 10:51:00,77.0,77.0,50.0,29.83,10.0,NE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4048230,Source1,2,36.02578,-78.953838,36.038659,-79.012084,I-85 S,Durham,Durham,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4048231,Source1,2,36.032326,-78.963429,36.038943,-79.019374,NC-147,Durham,Durham,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-4052340,Source1,2,35.906334,-78.948038,35.906171,-78.88940699999998,I-40 E,Durham,Durham,NC,27713,US,2023-01-17 12:51:00,49.0,47.0,80.0,29.41,6.0,WSW,5.0,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4054561,Source1,2,36.036155,-78.97103100000002,36.038409,-79.005504,I-85,Durham,Durham,NC,27705,US,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4055036,Source1,2,36.024486,-78.852248,36.033037,-78.839123,US-15,Durham,Durham,NC,27704,US,2022-05-20 12:51:00,91.0,91.0,52.0,29.54,10.0,WSW,18.0,0.0,Mostly Cloudy,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4055303,Source1,2,36.022355,-78.909093,36.022431,-78.907948, Ruby St,Durham,Durham,NC,27704-4131,US,2022-04-07 13:51:00,78.0,78.0,62.0,29.12,10.0,SW,16.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4060226,Source1,2,35.902485,-78.878996,35.906742,-78.89247399999998,I-40 W,Durham,Durham,NC,27709,US,2023-01-06 08:51:00,47.0,44.0,52.0,29.69,10.0,W,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4060227,Source1,2,35.903415,-78.881149,35.906904,-78.894212,I-40 W,Durham,Durham,NC,27713,US,2022-09-24 12:51:00,74.0,74.0,29.0,29.71,10.0,SW,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4064001,Source1,2,36.027506589717724,-78.9388811584523,36.02856658971773,-78.9317711584523,US-501,Durham,Durham,NC,27705,US,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4066257,Source1,2,35.978133,-78.880442,35.976325,-78.875916,Durham Fwy S,Durham,Durham,NC,27703,US,2022-11-10 20:51:00,66.0,66.0,90.0,29.66,10.0,E,10.0,0.03,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
